100000 3
0.100916 0.482723 0.835318 
0.350159 0.516368 0.529502 
0.014885 0.814220 0.540055 
0.044867 0.760998 0.611657 
0.119951 0.661733 0.727543 
0.384109 0.552334 0.540072 
0.144144 0.610051 0.834863 
0.000697 0.902180 0.570917 
0.092106 0.615060 0.724979 
0.021242 0.784597 0.663327 
0.042547 0.727653 0.800332 
0.394743 0.581215 0.591838 
0.068643 0.460184 0.840697 
0.020897 0.651078 0.835253 
0.058438 0.908387 0.512673 
0.142102 0.641197 0.571625 
0.207636 0.547391 0.653379 
0.398252 0.636018 0.551044 
0.042111 0.736285 0.747878 
0.112155 0.646410 0.683004 
0.113244 0.655373 0.715998 
0.032253 0.626093 0.811707 
0.226576 0.809719 0.519614 
0.120920 0.713488 0.538235 
0.066017 0.860355 0.666904 
0.307813 0.736569 0.573121 
0.052760 0.694684 0.701569 
0.130058 0.789213 0.672763 
0.067326 0.546053 0.967664 
0.349584 0.483321 0.591934 
0.396315 0.618573 0.521028 
0.263977 0.597901 0.574286 
0.047548 0.981004 0.520748 
0.092590 0.491653 0.883676 
0.431684 0.550499 0.570079 
0.171671 0.589833 0.828724 
0.187196 0.700108 0.654411 
0.206200 0.675603 0.468886 
0.296382 0.632437 0.485436 
0.014382 0.761410 0.865451 
0.137207 0.583807 0.857916 
0.058968 0.799873 0.584358 
0.270685 0.571147 0.563667 
0.199136 0.647620 0.567940 
0.037345 0.841884 0.566848 
0.280582 0.706524 0.560194 
0.146773 0.649187 0.686846 
0.054010 0.746172 0.795387 
0.239908 0.725375 0.611199 
0.073324 0.640210 0.810087 
0.197551 0.781725 0.679896 
0.088604 0.730955 0.511539 
0.386430 0.507078 0.624000 
0.168309 0.657930 0.528140 
0.278498 0.543394 0.754737 
0.026506 0.661034 0.815309 
0.169414 0.740191 0.481710 
0.017317 0.868791 0.854509 
0.314751 0.528073 0.529158 
0.100718 0.483039 0.764938 
0.259534 0.618546 0.567924 
0.052195 0.626090 0.886118 
0.301945 0.713461 0.516917 
0.260490 0.506710 0.634782 
0.018865 0.752024 0.734165 
0.178406 0.531294 0.740248 
0.207277 0.848344 0.540674 
0.191007 0.641012 0.838037 
0.259447 0.664803 0.551608 
0.151827 0.522794 0.819824 
0.028810 0.624321 0.797009 
0.006992 0.858287 0.528968 
0.329363 0.556130 0.555076 
0.435882 0.525582 0.524080 
0.071776 0.781876 0.528883 
0.227604 0.579854 0.782288 
0.331196 0.493401 0.564263 
0.303589 0.503071 0.629708 
0.341534 0.527064 0.477685 
0.239207 0.729955 0.525620 
0.195901 0.694890 0.623695 
0.015211 0.731226 0.757808 
0.073945 0.805142 0.553952 
0.089920 0.779578 0.686242 
0.245205 0.596097 0.604463 
0.105683 0.769180 0.509098 
0.172602 0.797915 0.567524 
0.217199 0.530837 0.826809 
0.046701 0.891331 0.714067 
0.023954 0.911565 0.684683 
0.083906 0.771497 0.616669 
0.161441 0.776497 0.620788 
0.274823 0.763644 0.525129 
0.136050 0.812498 0.550429 
0.050444 0.869930 0.664821 
0.104639 0.916986 0.517728 
0.224691 0.649847 0.693699 
0.155251 0.486958 0.808558 
0.021588 0.786758 0.761596 
0.152287 0.471014 0.757733 
0.314505 0.519583 0.602647 
0.047705 0.903834 0.528276 
0.207998 0.507540 0.797021 
0.400076 0.555208 0.480966 
0.024730 0.392701 0.692566 
0.034222 0.899866 0.506018 
0.217264 0.781157 0.578206 
0.176364 0.733290 0.675160 
0.334928 0.556792 0.627818 
0.081633 0.774885 0.574569 
0.328729 0.684585 0.583626 
0.144296 0.669979 0.778472 
0.434267 0.570560 0.547638 
0.153014 0.560651 0.853142 
0.012215 0.894198 0.520102 
0.018074 0.702492 0.847038 
0.351749 0.602199 0.596104 
0.117236 0.555821 0.757274 
0.030530 0.681782 0.634881 
0.107079 0.866122 0.614681 
0.342869 0.583765 0.528307 
0.466428 0.564169 0.612287 
0.059640 0.849771 0.734255 
0.127696 0.483632 0.698358 
0.209014 0.704522 0.501436 
0.000595 0.637306 0.916204 
0.473763 0.583164 0.599089 
0.070765 0.922443 0.512679 
0.004950 0.983924 0.541162 
0.141615 0.585407 0.796969 
0.394035 0.536063 0.653746 
0.014264 0.574266 0.951249 
0.052002 0.657665 0.886742 
0.083417 0.752493 0.653556 
0.088184 0.746525 0.658058 
0.270891 0.663983 0.618337 
0.178911 0.567962 0.669438 
0.105113 0.538060 0.895794 
0.240016 0.569190 0.690011 
0.399637 0.511777 0.494059 
0.037702 0.568962 0.883531 
0.054377 0.771207 0.778369 
0.325294 0.596778 0.500796 
0.020177 0.964144 0.588255 
0.025415 0.567950 0.873588 
0.022481 0.865349 0.577304 
0.131849 0.686327 0.669946 
0.039715 0.707847 0.796304 
0.133606 0.655971 0.762004 
0.030272 0.565623 0.848131 
0.220643 0.654980 0.557439 
0.290007 0.596305 0.592451 
0.072866 0.936587 0.517485 
0.066212 0.495556 0.903730 
0.046430 0.848807 0.721764 
0.105516 0.591295 0.920574 
0.181116 0.667446 0.693011 
0.032172 0.805854 0.525259 
0.150000 0.506376 0.799328 
0.165158 0.889119 0.551090 
0.252784 0.681154 0.471389 
0.119773 0.737182 0.492852 
0.010824 0.974571 0.556119 
0.421970 0.604373 0.518178 
0.229529 0.697656 0.813117 
0.015936 0.624419 0.862683 
0.168545 0.508193 0.514231 
0.106588 0.877532 0.566517 
0.139038 0.650777 0.737648 
0.311522 0.517210 0.666570 
0.458559 0.575620 0.602140 
0.088189 0.838928 0.545481 
0.040296 0.544037 0.690405 
0.009212 0.797819 0.755113 
0.154682 0.513059 0.829407 
0.066007 0.722084 0.788379 
0.157423 0.703848 0.452313 
0.055232 0.527454 0.959176 
0.008881 0.959688 0.730840 
0.250879 0.543562 0.765303 
0.087802 0.653659 0.723834 
0.435910 0.541118 0.509779 
0.117485 0.657938 0.908931 
0.441456 0.514347 0.584396 
0.066049 0.646759 0.785543 
0.053373 0.804930 0.686961 
0.128700 0.644394 0.733954 
0.189216 0.566665 0.634495 
0.235652 0.494338 0.694435 
0.249191 0.644452 0.525015 
0.114068 0.885278 0.500431 
0.151404 0.706191 0.743801 
0.030680 0.775273 0.701456 
0.044917 0.477340 0.853664 
0.180355 0.492141 0.600225 
0.010951 0.946056 0.597610 
0.011168 0.951207 0.609928 
0.166643 0.717203 0.707321 
0.005937 0.612720 0.987676 
0.056635 0.581121 0.738920 
0.044207 0.953707 0.530027 
0.070330 0.841331 0.494171 
0.325572 0.631016 0.641955 
0.356748 0.557521 0.606743 
0.059859 0.724753 0.590345 
0.197656 0.583125 0.837814 
0.140556 0.816775 0.628696 
0.138050 0.583239 0.897048 
0.262197 0.755796 0.566426 
0.319425 0.552652 0.561205 
0.129299 0.743280 0.625057 
0.061453 0.666057 0.790968 
0.012090 0.486040 0.872271 
0.080693 0.695547 0.780204 
0.285385 0.583652 0.535533 
0.138257 0.537695 0.909216 
0.526025 0.557012 0.565644 
0.041836 0.614197 0.786424 
0.158444 0.732080 0.515533 
0.167381 0.610417 0.673675 
0.050882 0.536822 0.987724 
0.109443 0.705408 0.662693 
0.090146 0.915494 0.552754 
0.015736 0.766267 0.659831 
0.020756 0.767322 0.666473 
0.127392 0.879249 0.516031 
0.110322 0.779899 0.544372 
0.147617 0.840526 0.581775 
0.044282 0.684916 0.666841 
0.020068 0.769633 0.837142 
0.360913 0.550076 0.458338 
0.412788 0.671903 0.545090 
0.161720 0.521324 0.834455 
0.163476 0.942761 0.562290 
0.317888 0.504189 0.525252 
0.161583 0.648297 0.607115 
0.129045 0.627844 0.786171 
0.106241 0.658961 0.763136 
0.009493 0.683780 0.876525 
0.242755 0.705403 0.739392 
0.024617 0.502403 0.928772 
0.178773 0.541560 0.751400 
0.323276 0.594006 0.527631 
0.325081 0.615813 0.590144 
0.095674 0.552648 0.868206 
0.162861 0.619579 0.744310 
0.070971 0.573116 0.538175 
0.326739 0.605906 0.548644 
0.005048 0.614352 0.770823 
0.311899 0.556681 0.591565 
0.033292 0.574169 0.978387 
0.266833 0.583486 0.603936 
0.093787 0.647418 0.656610 
0.228422 0.594582 0.585383 
0.073157 0.859347 0.587294 
0.034139 0.775030 0.572013 
0.014027 0.662017 0.845256 
0.107443 0.686691 0.696393 
0.110561 0.676710 0.752897 
0.100516 0.850173 0.555178 
0.049687 0.834514 0.539700 
0.015371 0.595504 0.879876 
0.260978 0.646995 0.672685 
0.004008 0.931371 0.608201 
0.211940 0.656309 0.612859 
0.066666 0.492873 0.836367 
0.282561 0.582803 0.710770 
0.072509 0.732438 0.678939 
0.123677 0.895843 0.560017 
0.242410 0.565441 0.717258 
0.009089 0.655893 0.818577 
0.045544 0.901755 0.576111 
0.095616 0.723772 0.632479 
0.005426 0.668402 0.892095 
0.020703 0.763343 0.750546 
0.105392 0.906961 0.510608 
0.009453 0.669347 0.792532 
0.032516 0.680912 0.832883 
0.282975 0.473837 0.650513 
0.141028 0.511546 0.683034 
0.287976 0.721186 0.673851 
0.223118 0.685498 0.562643 
0.408058 0.514086 0.583577 
0.177232 0.712045 0.577692 
0.298028 0.668649 0.602512 
0.164919 0.998916 0.595360 
0.201666 0.731203 0.662627 
0.015877 0.621889 0.955321 
0.004854 0.864006 0.668872 
0.342511 0.741985 0.593775 
0.082477 0.479446 0.815383 
0.006373 0.542858 0.930240 
0.157950 0.562271 0.601397 
0.139063 0.594256 0.738364 
0.005403 0.976353 0.497021 
0.362317 0.629331 0.570128 
0.017771 0.758135 0.718861 
0.078123 0.673535 0.822246 
0.038349 0.830065 0.504696 
0.007985 0.933538 0.609464 
0.174202 0.504912 0.761115 
0.086818 0.768014 0.649888 
0.262301 0.685986 0.508961 
0.389429 0.569438 0.486355 
0.051365 0.647581 0.713795 
0.089398 0.662799 0.681969 
0.008461 0.716241 0.949314 
0.084452 0.772387 0.597328 
0.372554 0.587102 0.559205 
0.103941 0.862515 0.546033 
0.162002 0.632011 0.653014 
0.161884 0.810569 0.588538 
0.277841 0.775192 0.528610 
0.102410 0.582974 0.867594 
0.073902 0.644990 0.763068 
0.042854 0.833851 0.670740 
0.072610 0.738425 0.737616 
0.280152 0.569191 0.665973 
0.114221 0.474487 0.818575 
0.128470 0.635553 0.707862 
0.046261 0.893303 0.503872 
0.055158 0.683403 0.880243 
0.161390 0.755811 0.472470 
0.027951 0.723107 0.887161 
0.078466 0.861693 0.699493 
0.114860 0.614914 0.741091 
0.155255 0.803697 0.580421 
0.117051 0.702131 0.655775 
0.241610 0.538277 0.745526 
0.044679 0.630595 0.665382 
0.161968 0.854225 0.536084 
0.106391 0.555684 0.729471 
0.256386 0.681195 0.795480 
0.421442 0.568914 0.547581 
0.024712 0.603029 0.726860 
0.163540 0.794988 0.494601 
0.185256 0.697662 0.699118 
0.070615 0.699770 0.810389 
0.214327 0.592501 0.755909 
0.243221 0.524392 0.697016 
0.142238 0.578001 0.694191 
0.228504 0.784066 0.635996 
0.221476 0.530286 0.797586 
0.040402 0.851633 0.524749 
0.246621 0.594573 0.608340 
0.032097 0.747590 0.615320 
0.177934 0.590487 0.973157 
0.060298 0.543393 0.855837 
0.013173 0.870024 0.605088 
0.138529 0.655149 0.717925 
0.073946 0.632521 0.831524 
0.324328 0.498762 0.641545 
0.441882 0.525528 0.508273 
0.217747 0.578038 0.891057 
0.245696 0.482857 0.683113 
0.095739 0.521838 0.826645 
0.370423 0.623541 0.498372 
0.315257 0.546875 0.712687 
0.023833 0.758353 0.685528 
0.414413 0.491902 0.545379 
0.190760 0.559684 0.874161 
0.140410 0.671259 0.737553 
0.123015 0.563558 0.802271 
0.189286 0.747866 0.641976 
0.000396 0.983332 0.520531 
0.018200 0.813151 0.672970 
0.185476 0.596420 0.724802 
0.093715 0.636830 0.725532 
0.264990 0.743410 0.513308 
0.064781 0.740073 0.745010 
0.255585 0.598213 0.630132 
0.245894 0.634964 0.660030 
0.081568 0.720218 0.682823 
0.091578 0.613337 0.982132 
0.064325 0.717443 0.629854 
0.003383 0.867227 0.536531 
0.223923 0.693027 0.658438 
0.052698 0.724086 0.733872 
0.012287 0.792609 0.708652 
0.273569 0.595282 0.588207 
0.439483 0.527912 0.524050 
0.044899 0.633056 0.652079 
0.213238 0.765603 0.557636 
0.046825 0.527692 0.951150 
0.397781 0.621150 0.520556 
0.346325 0.508422 0.539503 
0.319470 0.576889 0.502335 
0.366111 0.498524 0.565935 
0.200214 0.653772 0.531890 
0.142247 0.857846 0.649589 
0.350958 0.569773 0.677457 
0.100430 0.520037 0.738109 
0.202851 0.616391 0.819498 
0.198604 0.684200 0.626427 
0.096783 0.729637 0.654704 
0.252160 0.697364 0.511185 
0.216325 0.694787 0.518525 
0.207889 0.643412 0.633108 
0.302336 0.713464 0.519758 
0.302405 0.623129 0.494864 
0.358072 0.546811 0.646912 
0.071047 0.695807 0.633691 
0.053903 0.722228 0.774930 
0.050272 0.697534 0.615100 
0.246368 0.715163 0.604255 
0.027469 0.784949 0.762757 
0.188113 0.539895 0.779785 
0.417628 0.545497 0.487087 
0.057983 0.960924 0.537692 
0.009748 0.728347 0.678822 
0.122384 0.708426 0.623339 
0.118133 0.615081 0.761240 
0.085188 0.917172 0.529878 
0.017620 0.877107 0.552542 
0.201452 0.730889 0.484771 
0.192758 0.915421 0.564588 
0.264322 0.576002 0.702830 
0.174687 0.670375 0.607919 
0.311403 0.554532 0.671751 
0.439450 0.662144 0.576202 
0.158346 0.564365 0.657469 
0.188529 0.577100 0.805058 
0.426760 0.496738 0.468869 
0.198887 0.580186 0.662758 
0.173749 0.676357 0.628517 
0.018337 0.904574 0.602825 
0.047080 0.566577 0.789755 
0.354302 0.508414 0.575582 
0.349659 0.603107 0.544731 
0.024382 0.757716 0.716666 
0.036989 0.735588 0.634840 
0.197341 0.581380 0.522303 
0.212816 0.669988 0.588486 
0.117661 0.776654 0.658429 
0.203991 0.747313 0.583674 
0.064201 0.754254 0.739312 
0.258135 0.652970 0.712972 
0.147664 0.550828 0.760736 
0.015282 0.791277 0.772209 
0.219521 0.734068 0.699767 
0.315673 0.513900 0.646200 
0.158580 0.689560 0.530563 
0.294429 0.542293 0.765191 
0.072562 0.901421 0.559676 
0.139759 0.650464 0.669583 
0.218935 0.624956 0.603934 
0.071860 0.603182 0.831552 
0.314859 0.632984 0.654478 
0.048165 0.582019 0.970263 
0.179863 0.916050 0.593061 
0.048611 0.708887 0.861293 
0.091484 0.581991 0.896111 
0.097689 0.586926 0.808481 
0.187491 0.603145 0.928255 
0.153477 0.670384 0.666577 
0.078880 0.725912 0.698652 
0.200430 0.795924 0.590448 
0.025512 0.793013 0.748179 
0.268499 0.663597 0.546050 
0.308622 0.705116 0.566688 
0.126314 0.781959 0.727514 
0.377730 0.587004 0.530260 
0.299577 0.665722 0.642972 
0.277847 0.558262 0.688516 
0.270418 0.512271 0.630853 
0.104334 0.738700 0.664748 
0.019287 0.711448 0.820191 
0.164510 0.513051 0.769003 
0.345026 0.683706 0.525203 
0.040288 0.736283 0.709002 
0.124155 0.718607 0.684227 
0.104999 0.810423 0.643976 
0.135922 0.748609 0.632772 
0.228618 0.572686 0.807852 
0.035762 0.568205 0.867029 
0.215490 0.532796 0.710661 
0.029442 0.551168 0.918493 
0.321938 0.645754 0.605291 
0.404178 0.537189 0.588812 
0.344656 0.635180 0.602991 
0.332665 0.636468 0.725536 
0.007184 0.840508 0.601648 
0.060482 0.818717 0.672304 
0.092490 0.802870 0.546372 
0.374573 0.595140 0.515630 
0.406910 0.474088 0.529661 
0.223951 0.619098 0.533241 
0.196302 0.789424 0.579207 
0.250431 0.591001 0.629882 
0.066476 0.935396 0.723639 
0.157043 0.725718 0.606893 
0.167446 0.541125 0.821698 
0.041731 0.740605 0.811435 
0.044292 0.933455 0.503983 
0.130851 0.692609 0.601317 
0.293987 0.530996 0.681262 
0.177385 0.813288 0.706761 
0.083672 0.675156 0.681382 
0.059402 0.623014 0.726190 
0.212989 0.862900 0.539785 
0.290428 0.606972 0.558505 
0.252668 0.571197 0.739162 
0.003885 0.613694 0.894650 
0.075206 0.822914 0.642140 
0.282524 0.531174 0.638680 
0.447721 0.530830 0.561084 
0.256429 0.598335 0.837329 
0.012804 0.688049 0.877848 
0.251378 0.449710 0.637962 
0.038482 0.862188 0.814085 
0.011385 0.605776 0.872658 
0.155289 0.820895 0.584795 
0.241107 0.702132 0.635638 
0.400887 0.546047 0.497018 
0.066796 0.874979 0.622002 
0.403261 0.530437 0.590741 
0.053305 0.617315 0.903950 
0.198495 0.653037 0.489591 
0.076927 0.858641 0.731726 
0.128713 0.764883 0.551923 
0.102791 0.581252 0.843242 
0.222800 0.720422 0.484313 
0.051877 0.837519 0.533197 
0.094919 0.750093 0.739439 
0.063741 0.846642 0.503356 
0.025387 0.572703 0.880544 
0.393455 0.501994 0.608415 
0.089908 0.849074 0.568347 
0.063345 0.968425 0.525235 
0.096592 0.714589 0.769919 
0.295277 0.523351 0.660519 
0.199950 0.628115 0.854347 
0.148541 0.504489 0.823505 
0.074400 0.891970 0.626987 
0.239598 0.656322 0.495452 
0.238732 0.522763 0.701062 
0.178921 0.685516 0.836356 
0.117810 0.735963 0.837386 
0.297306 0.519780 0.689504 
0.001419 0.691360 0.656487 
0.146065 0.607747 0.694392 
0.004938 0.763470 0.745630 
0.021402 0.768696 0.743993 
0.279982 0.466461 0.528335 
0.257940 0.707127 0.685183 
0.119235 0.807428 0.610555 
0.090512 0.559366 0.753127 
0.243453 0.796666 0.678672 
0.237409 0.748344 0.602589 
0.023600 0.600713 0.890079 
0.038124 0.753531 0.762703 
0.232381 0.804822 0.533726 
0.285811 0.576118 0.673503 
0.303530 0.716472 0.545824 
0.101795 0.907787 0.525492 
0.013279 0.860913 0.721136 
0.062953 0.899187 0.544162 
0.133557 0.701196 0.756867 
0.210874 0.685679 0.758824 
0.337247 0.688768 0.518639 
0.078985 0.807615 0.638435 
0.214145 0.632472 0.603291 
0.365725 0.520192 0.594316 
0.083247 0.934313 0.588382 
0.364655 0.635203 0.536116 
0.209839 0.711578 0.669402 
0.015031 0.732533 0.727763 
0.010169 0.791579 0.609335 
0.241919 0.644585 0.556971 
0.120232 0.706065 0.627759 
0.306727 0.768579 0.548119 
0.117755 0.736941 0.790742 
0.470789 0.528046 0.528436 
0.243160 0.574704 0.789640 
0.361327 0.622494 0.530543 
0.019729 0.781310 0.595223 
0.057711 0.552914 0.949417 
0.078921 0.610036 0.698673 
0.181105 0.556636 0.803245 
0.150900 0.641900 0.726454 
0.176809 0.519028 0.798944 
0.358078 0.520958 0.517750 
0.117200 0.599083 0.709441 
0.100603 0.800265 0.676260 
0.267075 0.671450 0.565596 
0.166651 0.652887 0.633079 
0.099557 0.610754 0.831597 
0.035479 0.595001 0.933168 
0.017079 0.557238 0.952168 
0.121726 0.779327 0.451612 
0.329805 0.711404 0.578526 
0.037669 0.783456 0.606294 
0.220490 0.626488 0.705189 
0.040178 0.667326 0.737736 
0.326369 0.542845 0.687084 
0.026239 0.908904 0.656576 
0.031182 0.508452 0.834556 
0.199983 0.598506 0.774546 
0.308429 0.500915 0.689549 
0.085379 0.560359 0.868906 
0.351904 0.542300 0.550701 
0.021766 0.547206 0.917430 
0.102732 0.481798 0.785511 
0.114965 0.772511 0.732106 
0.081615 0.811998 0.684145 
0.109449 0.774914 0.535867 
0.193722 0.773674 0.484713 
0.209402 0.632348 0.642460 
0.298711 0.627046 0.653957 
0.057803 0.733704 0.605817 
0.094258 0.798495 0.724580 
0.027323 0.616538 0.831375 
0.351778 0.560547 0.533282 
0.110502 0.767725 0.576649 
0.259340 0.574645 0.690469 
0.011690 0.880612 0.592711 
0.248196 0.581327 0.567888 
0.016678 0.900593 0.566140 
0.070924 0.628930 0.739092 
0.012343 0.724328 0.894690 
0.068433 0.850436 0.468351 
0.205183 0.787720 0.512100 
0.076251 0.665004 0.818919 
0.055903 0.584079 0.892116 
0.176839 0.751905 0.535943 
0.099673 0.730731 0.748448 
0.040823 0.639282 0.788009 
0.137967 0.871343 0.522859 
0.028333 0.513924 0.837037 
0.074537 0.590129 0.709016 
0.057700 0.571163 0.833934 
0.151834 0.556594 0.800595 
0.084341 0.998240 0.691521 
0.087859 0.513088 0.912046 
0.201054 0.669620 0.678733 
0.159730 0.667186 0.709614 
0.176624 0.710708 0.710149 
0.184777 0.628561 0.712113 
0.003833 0.766360 0.889722 
0.182120 0.666067 0.725632 
0.288427 0.581811 0.753247 
0.218119 0.554568 0.815122 
0.411791 0.533328 0.634700 
0.104467 0.499078 0.890619 
0.230572 0.630554 0.755582 
0.016354 0.987125 0.502542 
0.118479 0.750667 0.535096 
0.088665 0.752576 0.678990 
0.274102 0.630127 0.610186 
0.060527 0.497892 0.910579 
0.099569 0.678115 0.714298 
0.204145 0.587293 0.616978 
0.026533 0.771635 0.631178 
0.318804 0.541688 0.521878 
0.035117 0.755062 0.766778 
0.151947 0.802133 0.611670 
0.266805 0.752496 0.570838 
0.035949 0.740374 0.726685 
0.058521 0.527661 0.728837 
0.080848 0.575228 0.827417 
0.237370 0.660339 0.503698 
0.069311 0.647135 0.726007 
0.058520 0.793403 0.613358 
0.207771 0.666889 0.584385 
0.009075 0.667469 0.831377 
0.033885 0.658712 0.862392 
0.170031 0.607326 0.702211 
0.065409 0.631967 0.842765 
0.192727 0.532714 0.802554 
0.102090 0.587724 0.603746 
0.092249 0.544059 0.790641 
0.307080 0.631455 0.531625 
0.182078 0.662592 0.602799 
0.016427 0.540861 0.940488 
0.334647 0.697567 0.585765 
0.132896 0.673682 0.703405 
0.006555 0.544853 0.926453 
0.213350 0.649341 0.695379 
